Title,Company,Location,job_url,Job Description
Software Engineer,PayPal,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-at-paypal-4186502630?position=31&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=q2WpA4JiKQI9g1Kepnzjlg%3D%3D,"The Company
PayPal has been revolutionizing commerce globally for more than 25 years. Creating innovative experiences that make moving money, selling, and shopping simple, personalized, and secure, PayPal empowers consumers and businesses in approximately 200 markets to join and thrive in the global economy.

We operate a global, two-sided network at scale that connects hundreds of millions of merchants and consumers. We help merchants and consumers connect, transact, and complete payments, whether they are online or in person. PayPal is more than a connection to third-party payment networks. We provide proprietary payment solutions accepted by merchants that enable the completion of payments on our platform on behalf of our customers.

We offer our customers the flexibility to use their accounts to purchase and receive payments for goods and services, as well as the ability to transfer and withdraw funds. We enable consumers to exchange funds more safely with merchants using a variety of funding sources, which may include a bank account, a PayPal or Venmo account balance, PayPal and Venmo branded credit products, a credit card, a debit card, certain cryptocurrencies, or other stored value products such as gift cards, and eligible credit card rewards. Our PayPal, Venmo, and Xoom products also make it safer and simpler for friends and family to transfer funds to each other. We offer merchants an end-to-end payments solution that provides authorization and settlement capabilities, as well as instant access to funds and payouts. We also help merchants connect with their customers, process exchanges and returns, and manage risk. We enable consumers to engage in cross-border shopping and merchants to extend their global reach while reducing the complexity and friction involved in enabling cross-border trade.

Our beliefs are the foundation for how we conduct business every day. We live each day guided by our core values of Inclusion, Innovation, Collaboration, and Wellness. Together, our values ensure that we work together as one global team with our customers at the center of everything we do – and they push us to ensure we take care of ourselves, each other, and our communities.


Job Description Summary The ""Growth Markets Engineering Team"" is responsible for developing and rolling out new products for PayPal's customer base in markets seeing high commerce growth across the world such as Japan, Mexico, and Brazil. Our charter is to double down and drive the next wave of growth for PayPal's consumer and merchant bases globally, to propel new user acquisition, provide platform expansion through ubiquity, bring in new revenue through partnerships and to contribute actively to our organization's mission of democratizing financial services.


A customer focused, hands-on Java engineer, responsible for designing, implementing and delivering state of the art payments solutions for Growth markets of PayPal. The ideal candidate is an individual with experience building software systems by engaging across the full software lifecycle, from system design and development of system backend components. Business acumen, hands-on technology skills, positive work ethic and a collaborative mindset are key to the success of this role. The prospective candidate will be an individual contributor working with various cross functional groups (product teams, lead engineers and various engineering teams) and will require admirable collaboration skills. The role would involve building new and emerging payments platforms and experiences for PayPal's hyper growth markets, that would redefine how customers of PayPal pay and get paid.

Key Responsibilities: Demonstrate a customer centric mindset as part of day-day work. Ensure that the implementation adheres to defined specs and processes. Own end-to-end quality of deliverables during all phases of the software development lifecycle. Work with managers, leads and peers to come up with implementation options. Ability to function effectively in a fast-paced environment and manage continuously changing business needs.

Technical Skills: Strong programming skills and expertise in Java, Ruby, Spring and Hibernate Experience with REST API's, Web Services, Unit Testing and build tools. Good understanding and hands on experience with databases such as MySQL/ Oracle etc. Strong understanding of web-based programming languages Rich object-oriented design and analysis skills

Personal Traits: Be a quick learner undaunted by new and complex systems. Take risks and thrive in an environment of constant change. Exposure and participation in tech events, hackathons, contributions to open source, authoring of blogs and active participation in online tech forums is a plus.

2-3 Years of relevant experience

For the majority of employees, PayPal's balanced hybrid work model offers 3 days in the office for effective in-person collaboration and 2 days at your choice of either the PayPal office or your home workspace, ensuring that you equally have the benefits and conveniences of both locations.



At PayPal, we’re committed to building an equitable and inclusive global economy. And we can’t do this without our most important asset—you. That’s why we offer benefits to help you thrive in every stage of life. We champion your financial, physical, and mental health by offering valuable benefits and resources to help you care for the whole you.

We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.com



To learn more about our culture and community visit https://about.pypl.com/who-we-are/default.aspx



PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state, or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.



Our employees are central to advancing our mission, and we strive to create an environment where everyone can do their best work with a sense of purpose and belonging. Belonging at PayPal means creating a workplace with a sense of acceptance and security where all employees feel included and valued. We are proud to have a diverse workforce reflective of the merchants, consumers, and communities that we serve, and we continue to take tangible actions to cultivate inclusivity and belonging at PayPal.

Any general requests for consideration of your skills, please Join our Talent Community.

We know the confidence gap and imposter syndrome can get in the way of meeting spectacular candidates. Please don’t hesitate to apply.

REQ ID R0120334"
Software Developer (Frontend),DSTA,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-developer-frontend-at-dsta-4071158622?position=32&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=eaqZZWBm43rhAPJlBwJ47g%3D%3D,"Imagine developing the brain, heart and soul of complex systems that serve as the nerve centre to plan and monitor mission executions. If this sounds exciting to you and you are passionate about technology, we welcome you to join us on this journey!"
Software Engineer - TikTok Platform (Singapore),TikTok,Singapore,https://sg.linkedin.com/jobs/view/software-engineer-tiktok-platform-singapore-at-tiktok-4131717728?position=33&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=J26pNDjYrA5n7Yt%2Btv1jYA%3D%3D,"Responsibilities

TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us

Creation is the core of TikTok's purpose. Our products are built to help imaginations thrive. This is doubly true of the teams that make our innovations possible. Together, we inspire creativity and enrich life - a mission we aim towards achieving every day. To us, every challenge, no matter how ambiguous, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact-for ourselves, our company, and the users we serve. Join us.

Platform is a team under the TikTok Server Architecture Department. Our responsibility is to accelerate business development and architecture governance/evolution by providing the right, standardized, future-oriented components and tools solutions

Job Responsibilities





Minimum Qualification







TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too."
Software Engineer,ASUS,"Changi, East Region, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-at-asus-4133055420?position=34&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=5LdvRU0eVW52LRztniFnvg%3D%3D,"Software Engineer - Backend

AICS focuses on providing SaaS platform to solve the real problems in the healthcare industry. We are looking for a skilled and experienced backend software engineer to join our team! As a backend software engineer, you will design, build and deploy distributed systems on the public cloud. Our culture advocates grass root innovation and continuous learning. Feed your passion, get inspired, and grow with us!"
Software Engineer Intern - Backend,ShopBack,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-intern-backend-at-shopback-4074539924?position=35&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=OFxnRl29wfa%2FODiPUjTbRw%3D%3D,"Our Journey

ShopBack started as a spark of inspiration one night in 2014 when Henry and Joel were brainstorming ideas in Henry’s car. That lightbulb moment — earning Cashback while shopping online — was just the beginning. Fueled by the countless possibilities, the team locked themselves in a hotel room for 24 hours to code the very first prototype. Their mission? To revolutionize shopping by helping advertisers market more cost-effectively, while making every purchase more rewarding for shoppers.

Today, ShopBack is the leading shopping, rewards, and payments platform in Asia-Pacific, empowering 45 million shoppers across 12 markets. With 20,000+ partners and over half a million transactions daily, we’re redefining the way the world shops. As we expand globally, we’re looking for adventurous, driven individuals to help us build .

At ShopBack, our engineering teams build scalable platforms and utilize leading-edge technologies to build a world-class product. You will join a diverse and talented team of aspiring engineers with great ambitions to impact the eCommerce landscape. We are seeking team members who strive to solve the hard problems, take pride in delivering world-class products, and are strong team players.

You are someone who wants to see the impact of your work making a difference every day. You find passion in the craft and are constantly seeking improvement and better ways to solve tough problems.















We tackle all challenges head-on, working together to solve problems and achieve success.

- We value hard work, and having relentless drive.

We move fast and have a bias for action, all to deliver maximum impact.

We focus on results, always aiming for the best possible outcomes and timelines.

We embrace a growth mindset, constantly striving to learn, improve, and excel in our roles.



and opportunities to take on greater challenges that help you realise your ambitions.

on a journey to global scale.

based on your performance.

where feedback is valued, for everyone to grow and improve every day."
Full Stack Engineer Intern,Asurion,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/full-stack-engineer-intern-at-asurion-4029046223?position=36&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=GSDNbesqckRFIModI94FpQ%3D%3D,"Are you looking for some real-world experience as an intern for 3-6 months? Do you want to have exposure to a fast paced, global company and learn from the best? At Asurion, our teams work collaboratively to innovate and serve customers while ensuring employees succeed and feel valued.

If you love building amazing user centric web apps, rapid prototyping, collaborating with researchers and technology experts and create new product ideas, join us as an Intern!

Visit https://www.asurion.com.sg/ to know more



Currently pursuing a bachelor’s in computer science with Software Development specialization in a recognized university in Singapore, as a Full Stack Engineer Intern at Asurion you will have access to unparalleled enterprise resources to grow and develop both personally and professionally.

We will give you opportunities to collaborate with technology, product and business experts who understand user behaviors and real-world use cases. You will effectively contribute independently and as part of a team and will stay up to date on emerging web development technologies.





Learning Outcomes:









Our journey has taken us from a small startup to the biggest tech care company in the world. We’ll continue to evolve, but our integrity and commitment to our customers and partners will stay the same. With offices worldwide and working with respected companies you’ve heard of and whose products you love, Asurion’s 24,000 employees and counting deliver a seamless, award-winning customer experience to our nearly 300 million customers, anticipating their needs and providing tailored services reachable within one touch. We are regularly recognized for our excellence in service, customer support and as a best place to work."
Backend Engineer Intern,Tencent,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/backend-engineer-intern-at-tencent-4167963820?position=37&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=Eu9jSamfgygun6ErpLwNUw%3D%3D,"About Tencent
Tencent is an Internet-based platform company founded in Shenzhen, China, in 1998. We use technology to enrich the lives of Internet users and assist the digital upgrade of enterprises. Our mission is ""Value for Users, Tech for Good"". We embrace a culture of teamwork & creativity and are driven by our values - Integrity, Proactivity, Collaboration and Creativity."
Software Engineer Intern (Embedded),Thales,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-intern-embedded-at-thales-4150402214?position=38&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=wfB2FJXpCZWPwwUpewCdJA%3D%3D,"Location: Singapore, Singapore

Thales people architect identity management and data protection solutions at the heart of digital security. Business and governments rely on us to bring trust to the billons of digital interactions they have with people. Our technologies and services help banks exchange funds, people cross borders, energy become smarter and much more. More than 30,000 organizations already rely on us to verify the identities of people and things, grant access to digital services, analyze vast quantities of information and encrypt data to make the connected world more secure.

Thales established its presence in Singapore in 1973 to support the expansion of aerospace-related activities in the Asia-Pacific region. Throughout the last four decades, the company grew from strength to strength and is today involved in the primary businesses of Aerospace (including Air Traffic Management), Defence & Security, Ground Transportation and Digital Identity & Security. Thales today employs over 2,100 people in Singapore across all its business areas.

Thales Singapore Engineering Competence Centre (ECC) is a well-established R&D and engineering centre serving major customers worldwide in Digital Identity and Security domains ranging from mobile connectivity, IoT, banking & payment to government solutions.

You will be participating in a team of more than 80 people to develop, validate and deploy new software components (such as advance software security mechanism and next generation IoT connectivity protocols) for embedded operating systems targeted for mobile, IoT devices and automotive, and in applications such as mobile payment, digital identity, IoT connectivity and connected cars.

In your assignment, you may work on your own design and innovation project or contribute to the design, implementation, validation and deployment of Embedded Products for major OEM customers. In this position, you can expect to learn the ins-and-outs of software development and get hands-on experience of product development and validation.
















At Thales we provide CAREERS and not only jobs. With Thales employing 80,000 employees in 68 countries our mobility policy enables thousands of employees each year to develop their careers at home and abroad, in their existing areas of expertise or by branching out into new fields. Together we believe that embracing flexibility is a smarter way of working. Great journeys start here, apply now!"
Software Engineer,VISTRA,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-at-vistra-4164900862?position=39&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=%2BLEGHSF7eMYRl2%2F6wnkM7Q%3D%3D,"It’s never been a more exciting time to join Vistra.

At Vistra our purpose is progress. We believe that our clients have the power to change the world and to do great things for global progress, and we exist to remove the friction that comes from the complexity of global business to help our clients achieve progress without friction."
Fresh Graduate Software Engineer (Java/AI),HCLTech,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/fresh-graduate-software-engineer-java-ai-at-hcltech-4173855833?position=40&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=YZQZsOx4EV%2FX4uC0k0WAQg%3D%3D,"The Fresh Graduate Software Engineer will support key application services projects and HCL Technology Singapore has several entry level technical roles for new/recent graduates. The role requires a basic understanding of modern technical and cloud-native practices, AI and DevOps."
"Backend Engineer Intern, Engineering Infra - AZPE (Jun - Dec 2025)",Shopee,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/backend-engineer-intern-engineering-infra-azpe-jun-dec-2025-at-shopee-4174332054?position=42&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=Ud2mevGBBQquofE4%2Bdd3TA%3D%3D,"About The Team

Shopee will be prioritizing applicants who have a current right to work in Singapore, and do not require Shopee sponsorship of a visa.

Kindly note that you can only be considered in within Sea Group and will be"
Software Developer (Backend),DSTA,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-developer-backend-at-dsta-4114483196?position=43&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=FctUkk0055HA8dM4%2BEvjgg%3D%3D,"Imagine developing the brain, heart and soul of complex systems that serve as the nerve centre to plan and monitor mission executions. If this sounds exciting to you and you are passionate about technology, we welcome you to join us on this journey!

At DSTA’s Command, Control and Communications Development (C3D) Programme Centre, we develop software systems that enable decision makers in the SAF and government agencies to execute missions successfully. We are looking for a Backend Developer with strong technical competencies and problem-solving skills to join us.



You will join a multi-disciplinary team of developers, architects and product managers who are passionate about creating meaningful and impactful software systems. It’s a place where you can solve diverse, complex challenges, alongside thoughtful, intelligent individuals who lead with curiosity, empathy, and optimism.

We work on different projects, ranging from experimentations to operational system development in different domains spanning across Air, Land, Sea and Whole-of-Government systems. You will also have the flexibility and whitespace to work on exciting side projects and hone your skillsets in different technical areas like artificial intelligence, modelling and simulation, cybersecurity and internet of things (IoT). At times, you will have the chance to share at brown bag sessions and townhalls, as well as collaborate with worldwide leading research institutes and industry commercial partners.

There are numerous opportunities to grow and excel professionally in your career with us. From your first day with us, your onboarding experience includes mentorship, buddy system and technical courses to build your competencies and connect with colleagues on a personal level. On top of that, we work with DSTA’s in-house Academy to curate courses taught by both industry professionals as well as in-house lecturers.

We encourage our community to bring their whole selves to work, respect the need for work-life balance and allow for autonomy in the software development process and your career.



















If this sounds like the right environment for you to grow and thrive, then we are looking forward to getting to know you!

To apply, please submit your resume and cover letter.

As DSTA is an agency under Ministry of Defence, only Singapore Citizens will be considered."
Software Engineer (Java),Crédit Agricole CIB,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-java-at-cr%C3%A9dit-agricole-cib-4156856911?position=44&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=jBRU8tMXkiCV6VgCX6b11Q%3D%3D,"Who we are
Crédit Agricole Corporate and Investment Banking (Crédit Agricole CIB) is the corporate and investment banking arm of Crédit Agricole Group, world’s 12th largest bank by total assets."
Full Stack Engineer,Capgemini,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/full-stack-engineer-at-capgemini-4122791559?position=45&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=CkJJ%2B12YpQtfWWlGH805Aw%3D%3D,"About Capgemini

Capgemini is a global business and technology transformation partner, helping organizations to accelerate their dual transition to a digital and sustainable world, while creating tangible impact for enterprises and society. It is a responsible and diverse group of 340,000 team members in more than 50 countries. With its strong over 55-year heritage, Capgemini is trusted by its clients to unlock the value of technology to address the entire breadth of their business needs. It delivers end-to-end services and solutions leveraging strengths from strategy and design to engineering, all fueled by its market leading capabilities in AI, cloud and data, combined with its deep industry expertise and partner ecosystem. The Group reported 2023 global revenues of €22.5 billion."
Software Engineer (Distributed Systems) - Up to $240k SGD base + Bonus,Hunter Bond,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-distributed-systems-up-to-%24240k-sgd-base-%2B-bonus-at-hunter-bond-4178523773?position=46&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=oVVAblqhH3ckarm27IrIkw%3D%3D,"Job Title: C++ Software Engineer (Trading)
Client: Elite Trading Firm
Experience Level: 5+ years'
Salary: Up to $250k SGD + Bonus
Location: Singapore (Hybrid)"
"Software Engineer (Frontend, Backend, or Full stack)",Subscript,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-frontend-backend-or-full-stack-at-subscript-4156644897?position=47&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=W6xBbV9Wut1giBr%2BLpqOdA%3D%3D,"The basics

The stack: Postgres + Clickhouse, Node.js/Express.js, React. Currently running on Heroku, eventually AWS




Our interview process is designed to focus on as a software engineer, and your ability to . We're a fully asynchronous company, so that's how we will communicate in this interview process too 🙂.



And finally, hopefully we'll send you an offer. And hopefully you'll accept!"
"Software Engineering (Singtel Internship Programme, May 2025) #GeneralInternship",Singtel,Singapore,https://sg.linkedin.com/jobs/view/software-engineering-singtel-internship-programme-may-2025-%23generalinternship-at-singtel-4131998698?position=48&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=ebUQXGHW909wug671VCBiA%3D%3D,"Be a Part of Something BIG!

The position is available for a full-time internship starting in May 2025, with a duration ranging from a minimum of 3 months to up to 1 year."
Frontend Software Engineer - TikTok Live - 2025 Start,TikTok,Singapore,https://sg.linkedin.com/jobs/view/frontend-software-engineer-tiktok-live-2025-start-at-tiktok-4076512111?position=49&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=%2Focnn6WssUqiAoDKeQ5JFg%3D%3D,"Responsibilities

TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.

Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.

To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.

At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.

Join us.

The TikTok LIVE Platform Frontend team will focus on frontend development. We will also focus on understanding our users, identifying opportunity areas, prioritizing the problems we must solve, and rapidly creating innovative user experience solutions. We are looking for experienced engineers in the front-end field to build excellent products.

We are looking for talented individuals to join us in 2025. As a graduate, you will get unparalleled opportunities for you to kickstart your career, pursue bold ideas and explore limitless growth opportunities. Co-create a future driven by your inspiration with TikTok.

Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early.





Minimum Qualifications



Preferred Qualifications



TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy.

If you have any questions, please reach out to us at apac-earlycareers@tiktok.com"
"Frontend Software Engineer (Payment), TikTok Live - Singapore",TikTok,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/frontend-software-engineer-payment-tiktok-live-singapore-at-tiktok-4181283367?position=50&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=jHzwcl8JPll4V0c%2B%2FZMTSA%3D%3D,"Responsibilities
About the Team:
The TikTok LIVE Platform frontend team focuses on frontend development, with the payments direction dedicated to building secure, stable, and seamless payment products. Our goal is to enhance the payment experience for users, ensuring smooth transactions within the TikTok LIVE ecosystem. Beyond development, we strive to deeply understand our users, identify key opportunities, and prioritize challenges to create innovative user experience solutions. We are looking for experienced frontend engineers to join our team and contribute to the development of web and hybrid applications that power our payment products.

1. Develop web applications for TikTok Wallet and Money Platform, ensuring a secure, stable, and efficient payment experience.
2. Design and implement seamless, high-performance user experiences, ensuring high-quality delivery and system stability.
3. Contribute to the development of infrastructures and engineering solutions that support TikTok Live’s business and productivity tools.
4. Optimize collaboration methods to enhance the efficiency of remote and cross-regional communication, accelerating business iteration and growth.


Minimum Qualifications
- Solid front-end programming skills with experience in solving browser compatibility issues and optimizing front-end performance.
- Understand front-end engineering and component development, having a certain design skill set and familiar with at least one MV* framework.
- Having excellent service awareness, learning ability, communication and collaboration ability and English language skill to use in communication and collaboration.

Preferred Qualifications
- Minimum 1 year relevant work experience from a large-scale internet business
- Good to have experience in multi-end (Native/PC/Server) development.
- Good to have experience in participating or leading large-scale projects and open source projects.
- Good to have experience in writing tech articles or tech blogs.


TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and we also have offices in New York City, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.



Inspiring creativity is at the core of TikTok's mission. Our innovative product is built to help people authentically express themselves, discover and connect – and our global, diverse teams make that possible. Together, we create value for our communities, inspire creativity and bring joy - a mission we work towards every day.
We strive to do great things with great people. We lead with curiosity, humility, and a desire to make impact in a rapidly growing tech company. Every challenge is an opportunity to learn and innovate as one team. We're resilient and embrace challenges as they come. By constantly iterating and fostering an ""Always Day 1"" mindset, we achieve meaningful breakthroughs for ourselves, our company, and our users. When we create and grow together, the possibilities are limitless. Join us.

Diversity & Inclusion
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too."
Software Engineer,Tricor Group,Singapore,https://sg.linkedin.com/jobs/view/software-engineer-at-tricor-group-4164300809?position=51&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=moHLOC4tZEICGhT9%2F9Pkew%3D%3D,"Requisition ID: 12976

It’s never been a more exciting time to join Vistra.

At Vistra our purpose is progress. We believe that our clients have the power to change the world and to do great things for global progress, and we exist to remove the friction that comes from the complexity of global business to help our clients achieve progress without friction.

But progress only happens when people come together and take action. And we’re absolutely committed to building a culture where our people can do just that.

We are seeking a talented and motivated to join our team. Reporting to the Lead Software Engineer, this full-time and permanent position is based in Singapore.

The ideal candidate will work closely with stakeholders and engineers to design, develop, and maintain cutting-edge software solutions.















At our Singapore office, we believe in putting our employees’ well-being first! We offer a flexible hybrid working arrangement and birthday leave.

Additionally, we provide comprehensive medical insurance and dental coverage, wellness allowance and competitive annual leave entitlement to support your well-being and time to recharge or explore your passions out of work.

As advocates of continuous learning and professional development, we provide an internal mentorship program and reimburse professional membership fees for certifications like CA, or ACCA, ensuring you stay ahead in your field.

If you are excited about working with us, we encourage you to apply or have a confidential chat with one of our Talent Acquisition team members. Our goal is to make this a great place to work where all our people can thrive. We hope you join us on this exciting journey.

Location:

SG

Testing, Recruiting, Developer, Computer Science, Database, Technology, Human Resources"
Software Engineer Intern,Mobbin,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-intern-at-mobbin-4122927279?position=52&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=nY5SyeBM%2B5hJ0I0BI5%2BAtA%3D%3D,"About Mobbin

Our mission is to empower the world to design great digital experiences.

The Mobbin platform helps product designers, product managers and UI/UX researchers find highly-relevant references to their design problems. We are the world's most extensive app design reference library, serving over a million users on our platform.

Since our inception in 2018, we've grown tremendously via word-of-mouth. Today, Mobbin is used by most design-forward companies and startups, including Duolingo, Revolut, Headspace, Work & Co, Blinkist, and more.

Read more about who we are: https://careers.mobbin.com

The role

The Mobbin platform serves over a million inspiration-seekers across the world and handles millions of API requests daily daily.

We are hiring a software engineer intern to join one of our cross-functional teams. You will be assigned to a team based on your interest and suitability assessed during the interviews.



As a software engineer intern at any teams in Mobbin, you will be responsible for delivering high value features or improvements. No intern works on non-essential projects.

Our Engineering Department, whilst small, provides the technological capability that turn our ideas into software that drives global impact at scale. We take great care to balance the need for stable technologies yet exercise tact in choosing cutting edge technologies that pays forward to our long term goals.

What you'll do...



You should...



We offer…"
Software Developer,Visier Inc.,Singapore,https://sg.linkedin.com/jobs/view/software-developer-at-visier-inc-4132645817?position=53&pageNum=0&refId=IRHCd5kvMO0HYfuZ8yncQQ%3D%3D&trackingId=TxRX6nLn8I1DzJd2rEHmkw%3D%3D,"Visier is the leader in people analytics and we believe in a 'people-first' approach to business strategy. Our innovative technology transforms the way that organisations make decisions, allowing them to elevate their employees and drive better business outcomes. Embarking on an exciting new chapter in our growth story, we are looking for talented individuals who can help both Visier and our customers grow, evolve and win!

We are at the forefront of developing a generative AI digital assistant for people analytics, known as Vee, which delivers rapid, user-friendly insights to HR leaders. Vee leverages natural language processing and generative AI to provide accurate narrative answers. Vee provides this unique insight by leveraging people data extracted from various data sources and providers. Visier is seeking smart, passionate, and skilled developers to join our Singapore team and play a key role in advancing this transformative technology.









Additional assets would include









@visierlife

- https://www.linkedin.com/company/visier-analytics/"
